ID,Lat,Long,_Prod_IDWmean,_Prod_Krigmean
"1981",7623554.790,523963.151,12.5235954818017,12.099900329046
"1982",7623554.790,523973.126,11.4868132861475,12.0893114552535
"1983",7623554.790,523983.100,12.2088899612427,12.2727317424473
"1984",7623554.790,523993.074,12.3030853271484,12.5015212580738
"1985",7623554.790,524003.048,12.3381643295288,12.5539969253386
"1986",7623554.790,524013.023,12.3738242216383,12.5067496505169
"1987",7623554.790,524022.997,12.394588470459,12.3697497557159
"1988",7623554.790,524032.971,12.6788330078125,12.2646657090181
"1989",7623554.790,524042.945,12.1139917373657,12.3209729128705
"1990",7623554.790,524052.920,12.2324485778809,12.4222369404496
"1991",7623554.790,524062.894,12.2157611767088,12.3783948488071
"1992",7623554.790,524072.868,12.0201307854649,12.2363814355068
"1993",7623554.790,524082.842,11.9538774490356,11.955615714181
"1994",7623554.790,524092.817,11.8718175888062,11.7045941711965
"1995",7623554.790,524102.791,12.0455341339111,11.8120718431079
"1996",7623554.790,524112.765,12.0944843292236,12.0242720551438
"1997",7623554.790,524122.740,12.0054441568133,11.9838893461197
"1998",7623554.790,524132.714,11.348185767169,11.8005949046845
"1999",7623554.790,524142.688,11.7825628130408,11.5749841097597
"2000",7623554.790,524152.662,11.5078973770142,11.3776064693142
"2001",7623554.790,524162.637,11.5755115721287,11.4143347763426
"2002",7623554.790,524172.611,11.5022251421866,11.5474030651529
"2003",7623554.790,524182.585,11.1589679718018,11.7313897479127
"2004",7623554.790,524192.559,11.5751284804486,11.8846794751215
"2005",7623554.790,524202.534,11.9479150772095,11.8957889359943
"2006",7623554.790,524212.508,11.854377746582,11.9009686961465
"2007",7623554.790,524222.482,12.0944501337,12.082139794771
"2008",7623554.790,524232.456,12.1222698304482,12.2801670436609
"2009",7623554.790,524242.431,12.1629590988159,12.4175996718046
"2010",7623554.790,524252.405,12.6821669569415,12.4906007058881
"2011",7623554.790,524262.379,12.2745685577393,12.5046589167487
"2012",7623554.790,524272.353,12.3521089553833,12.4602431531373
"2013",7623554.790,524282.328,12.0614424175292,12.2834133507526
"2014",7623554.790,524292.302,12.0700555911199,12.0066640261862
"2015",7623554.790,524302.276,11.8006784877222,11.6033467305396
"2016",7623554.790,524312.251,11.4603796005249,11.3084222125976
"2017",7623554.790,524372.096,11.6344652175903,11.333635832608
"2018",7623554.790,524382.070,11.6532430648804,11.4903306064492
"2019",7623554.790,524392.045,12.128457069397,11.6209834011251
"2020",7623544.832,523663.923,11.9021942199286,11.7222708025654
"2021",7623544.832,523673.898,12.1362352371216,11.8655139822905
"2022",7623544.832,523683.872,12.2404766082764,12.1221637649745
"2023",7623544.832,523693.846,12.4712377595491,12.421890354194
"2024",7623544.832,523703.820,12.5886034948099,12.7332013447454
"2025",7623544.832,523713.795,12.6852546085783,13.007306519857
"2026",7623544.832,523723.769,12.6378307342529,13.1937027790617
"2027",7623544.832,523733.743,12.9215529181427,13.2375226864976
"2028",7623544.832,523743.717,12.7804508209229,12.8407890949078
"2029",7623544.832,523753.692,12.2236623764038,12.1970627825547
"2030",7623544.832,523763.666,11.8544635772705,11.7078606449388
"2031",7623544.832,523773.640,11.6630020141602,11.4482018708223
"2032",7623544.832,523783.615,11.413387298584,11.5703908639057
"2033",7623544.832,523793.589,11.9382019714705,11.8869806781926
"2034",7623544.832,523803.563,12.145873136168,12.0555820471417
"2035",7623544.832,523813.537,12.1593818664551,12.1145831829048
"2036",7623544.832,523823.512,11.8889389038086,12.1890120340216
"2037",7623544.832,523833.486,12.2440910339355,12.2945397005199
"2038",7623544.832,523843.460,12.2812519073486,12.4058288329161
"2039",7623544.832,523853.434,12.3695722934692,12.488371683584
"2040",7623544.832,523863.409,12.4931926727295,12.4040935613829
"2041",7623544.832,523873.383,12.3260793685913,12.236941879923
"2042",7623544.832,523883.357,12.0310424322607,12.1637760982576
"2043",7623544.832,523893.331,12.0988389908248,12.1801160347455
"2044",7623544.832,523903.306,12.3304128646851,12.3268767662288
"2045",7623544.832,523913.280,12.4882869720459,12.4864054579309
