ID,Lat,Long,_Declivmean,_IPTmean,_IRTmean,_Rugosmean,_Sombrmean
"1298",7670776.907,407849.035,201246.125,0.125,1.73205077648163,2,1
"1299",7670776.907,407858.999,201246.125,0.125,1.73205077648163,2,1
"1300",7670776.907,407868.962,250409.346283232,-0.00532469589666758,1.98138418108157,2,1
"1301",7670776.907,407878.925,342709.78125,-0.25,2.44948983192444,2,1
"1302",7670776.907,407888.889,342709.78125,-0.25,2.44948983192444,2,1
"1303",7670776.907,407898.852,444824.959105201,-0.137290199520833,3.1485205986633,2.90167840383333,1
"1304",7670776.907,407908.816,569210,0,4,4,1
"1305",7670776.907,407918.779,569210,0,4,4,1
"1306",7670776.907,407928.742,792088.794962842,0.0692675264332009,5.58243310846947,5.66242063439682,1
"1307",7670776.907,407938.706,971416.5,0.125,6.8556547164917,7,1
"1308",7670776.907,407948.669,971416.5,0.125,6.8556547164917,7,1
"1309",7670776.907,407958.632,1179951.53449337,0.125,8.11750600232724,7.65745061414683,1
"1310",7670776.907,407968.596,1288603.875,0.125,8.77496433258057,8,1
"1311",7670776.907,407978.559,1288603.875,0.125,8.77496433258057,8,1
"1312",7670776.907,407988.522,1047296.19300091,-0.825966609244335,7.84291809323665,7.23922671260453,1
"1313",7670776.907,407998.486,971416.5,-1.125,7.54983425140381,7,1
"1314",7670776.907,408008.449,971416.5,-1.125,7.54983425140381,7,1
"1315",7670776.907,408018.412,836246.652484572,0.603163157547357,6.55898333421974,6.13591842122632,1
"1316",7670776.907,408028.376,814984.6875,0.875,6.40312433242798,6,1
"1317",7670776.907,408038.339,814984.6875,0.875,6.40312433242798,6,1
"1318",7670776.907,408048.302,1209187.97936729,0.633152927199525,8.47418575908444,7.9347765824038,1
"1319",7670776.907,408058.266,1222477,0.625,8.5440034866333,8,1
"1320",7670776.907,408068.229,1223408.8131691,0.563141871823642,8.53146194909069,7.92930499636988,1
"1321",7670776.907,408078.192,1235657.75,-0.25,8.36660003662109,7,1
"1322",7670766.967,407560.099,600374.875,-0.75,4.4721360206604,4,96
"1323",7670766.967,407570.062,600374.875,-0.75,4.4721360206604,4,96
"1324",7670766.967,407580.025,568455.417646525,-0.672775724374629,4.32629457189182,4,102.17794205003
"1325",7670766.967,407589.989,497041.25,-0.5,4,4,116
"1326",7670766.967,407599.952,497041.25,-0.5,4,4,116
"1327",7670766.967,407609.915,423320.712005234,-0.396948076377293,3.51706862621012,3.58779230550917,113.114546138564
"1328",7670766.967,407619.879,318198.0625,-0.25,2.82842707633972,3,109
"1329",7670766.967,407629.842,318198.0625,-0.25,2.82842707633972,3,109
"1330",7670766.967,407639.805,318198.0625,-0.18556200910831,2.52306365153867,2.48449607286648,109
"1331",7670766.967,407649.769,318198.0625,-0.125,2.2360680103302,2,109
"1332",7670766.967,407659.732,318198.0625,-0.125,2.2360680103302,2,109
"1333",7670766.967,407669.695,385468.59970794,0.107053989835654,2.80921641984526,2.61881063956175,91.6733020922711
"1334",7670766.967,407679.659,426907.46875,0.25,3.16227769851685,3,81
"1335",7670766.967,407689.622,426907.46875,0.25,3.16227769851685,3,81
"1336",7670766.967,407699.585,468615.283304293,-0.291590765087914,3.3802310481854,3,74.500910818945
"1337",7670766.967,407709.549,484664.84375,-0.5,3.46410155296326,3,72
"1338",7670766.967,407719.512,484664.84375,-0.5,3.46410155296326,3,72
"1339",7670766.967,407729.475,463407.561088808,-0.0872868155657638,3.46410155296326,3.82542636886847,95.9373646971857
"1340",7670766.967,407739.439,458911.75,0,3.46410155296326,4,101
"1341",7670766.967,407749.402,458911.75,0,3.46410155296326,4,101
"1342",7670766.967,407759.365,482829.622853704,0.46436892370851,3.46410155296326,3.07126215258298,74.0666024249064
"1343",7670766.967,407769.329,484664.84375,0.5,3.46410155296326,3,72
"1344",7670766.967,407779.292,483554.040394405,0.483977955250479,3.45442988235843,3,70.525971883044
"1345",7670766.967,407789.255,450000,0,3.16227769851685,3,26
"1346",7670766.967,407799.219,450000,0,3.16227769851685,3,26
"1347",7670766.967,407809.182,423545.712431771,-0.0676782543841701,3.06579722140246,2.86464349123166,22.6160872807915
"1348",7670766.967,407819.145,254558.4375,-0.5,2.44948983192444,2,1
"1349",7670766.967,407829.109,254558.4375,-0.5,2.44948983192444,2,1
"1350",7670766.967,407839.072,241834.081878131,-0.350827662677957,2.278254534666,2,1
"1351",7670766.967,407849.035,201246.125,0.125,1.73205077648163,2,1
"1352",7670766.967,407858.999,201246.125,0.125,1.73205077648163,2,1
"1353",7670766.967,407868.962,249622.887816895,-0.00323990654020553,1.97739562293037,2,1
"1354",7670766.967,407878.925,342709.78125,-0.25,2.44948983192444,2,1
"1355",7670766.967,407888.889,342709.78125,-0.25,2.44948983192444,2,1
"1356",7670766.967,407898.852,443566.070614922,-0.138679699823775,3.13990286127028,2.8905624014098,1
"1357",7670766.967,407908.816,569210,0,4,4,1
"1358",7670766.967,407918.779,569210,0,4,4,1
"1359",7670766.967,407928.742,789860.659513171,0.0685750539564784,5.56661341011592,5.64580129495548,1
"1360",7670766.967,407938.706,971416.5,0.125,6.8556547164917,7,1
"1361",7670766.967,407948.669,971416.5,0.125,6.8556547164917,7,1
"1362",7670766.967,407958.632,1178193.72822945,0.125,8.1068694678007,7.6519087597022,1
"1363",7670766.967,407968.596,1288603.875,0.125,8.77496433258057,8,1
"1364",7670766.967,407978.559,1288603.875,0.125,8.77496433258057,8,1
"1365",7670766.967,407988.522,1049060.00683449,-0.819015616027879,7.84973078994348,7.2447875071777,1
"1366",7670766.967,407998.486,971416.5,-1.125,7.54983425140381,7,1
"1367",7670766.967,408008.449,971416.5,-1.125,7.54983425140381,7,1
"1368",7670766.967,408018.412,837114.82636203,0.592063447538463,6.56534740800221,6.14146827623077,1
"1369",7670766.967,408028.376,814984.6875,0.875,6.40312433242798,6,1
"1370",7670766.967,408038.339,814984.6875,0.875,6.40312433242798,6,1
"1371",7670766.967,408048.302,1206928.97041447,0.634538848408047,8.46231739978565,7.92368921273563,1
"1372",7670766.967,408058.266,1222477,0.625,8.5440034866333,8,1
"1373",7670766.967,408068.229,1223335.73660649,0.56799303676325,8.53244550725854,7.93484918487229,1
"1374",7670766.967,408078.192,1235657.75,-0.25,8.36660003662109,7,1
"1375",7670766.967,408088.156,1235657.75,-0.25,8.36660003662109,7,1
"1376",7670757.026,407550.135,544280.431604723,-0.1604261133002,4.19897481911738,4,96.3954814565471
"1377",7670757.026,407560.099,608062.36588356,-0.376522981678019,4.60592263948641,4,98.7744007075347
"1378",7670757.026,407570.062,608263.73606381,-0.366739928190506,4.60942711655911,4,98.8470748191562
"1379",7670757.026,407580.025,583515.740441162,-0.349350533631665,4.45916308993748,4,101.233530681346
"1380",7670757.026,407589.989,526904.503791854,-0.32736174088668,4.10867832089534,4,106.332257489654
"1381",7670757.026,407599.952,527631.295508547,-0.323160187446373,4.11132326052453,4,106.096970496997
"1382",7670757.026,407609.915,465418.206249752,-0.315623514969111,3.70633569882842,3.59337214214056,106.751630233909
"1383",7670757.026,407619.879,374814.310265043,-0.311740576716189,3.11776142822715,3,108.012150772541
"1384",7670757.026,407629.842,376096.649230089,-0.313138980008052,3.12431475395957,3,107.989776319871
"1385",7670757.026,407639.805,376396.086149942,-0.250792841491103,2.8901252377448,2.62185833465336,110.99893077776
"1386",7670757.026,407649.769,376694.279374299,-0.190932941720019,2.66777461295977,2.26373176688007,114.010903570721
"1387",7670757.026,407659.732,377935.702666491,-0.192332189294436,2.67693641282538,2.26932875717774,114.117246386377
"1388",7670757.026,407669.695,428757.766712056,0.0151538151841756,3.09782437837815,2.88816801198577,97.895764719859
"1389",7670757.026,407679.659,460719.393953244,0.144812092851344,3.36163143502931,3.28050108572975,87.732026057514
"1390",7670757.026,407689.622,461392.465995456,0.142718185478282,3.36559984042919,3.28608483872458,87.8660361293899
"1391",7670757.026,407699.585,490606.019942297,-0.135550528351451,3.52276687305173,3.29167244190114,74.862866232369
"1392",7670757.026,407709.549,502224.19928091,-0.239904198375036,3.58564265725048,3.29725234471425,69.621981242286
"1393",7670757.026,407719.512,502554.162032003,-0.235016665566629,3.58792657006669,3.30283809649528,69.5772952280378
"1394",7670757.026,407729.475,458756.944753709,-0.104466283421225,3.41062818950717,3.6229168454192,90.276207322144
"1395",7670757.026,407739.439,448862.000545952,-0.0785031647449394,3.36932504188502,3.68598734102024,94.7197468204049
"1396",7670757.026,407749.402,448683.586352435,-0.0798968391733934,3.36764246513366,3.68041264330643,94.6082528661285
"1397",7670757.026,407759.365,457240.750148918,0.417779354498053,3.3173125274472,3.05142894858425,69.5228895782457
"1398",7670757.026,407769.329,457484.953472126,0.458654265008712,3.31059259442035,3,67.3692776809758
"1399",7670757.026,407779.292,457289.619160374,0.445759464846741,3.30641296740793,3.0083493940914,65.9811957124376
"1400",7670757.026,407789.255,470213.515341397,0,3.26547870689647,3.34192462543726,17.4518843640684
"1401",7670757.026,407799.219,470542.950187114,0,3.26716065126385,3.34749722794234,17.3125693014415
"1402",7670757.026,407809.182,451502.696269636,-0.0478351263942974,3.1876417719376,3.22327899148571,15.0655732294898
"1403",7670757.026,407819.145,323033.471578177,-0.36550233976411,2.64693604403705,2.35866042729571,1
"1404",7670757.026,407829.109,324097.45401603,-0.363412481024355,2.65000401333326,2.36423338393505,1
"1405",7670757.026,407839.072,306372.18824252,-0.290926896396961,2.51709987780057,2.36982133310453,1
"1406",7670757.026,407849.035,245149.125727248,-0.0626967652940672,2.07504801858194,2.37539353058813,1
"1407",7670757.026,407858.999,245801.192186128,-0.0654845192758282,2.08014236278068,2.38096903855166,1
"1408",7670757.026,407868.962,276473.147774431,-0.0319230210746556,2.25707586588247,2.38653809344659,1
"1409",7670757.026,407878.925,335569.201012337,0.0440905670837954,2.59807899072345,2.39212075611173,1
"1410",7670757.026,407888.889,335467.785641212,0.0482674410929972,2.60018935489321,2.39768992145733,1
"1411",7670757.026,407898.852,443724.770705041,0.184551742800758,3.39427201615033,3.10539967922698,1
"1412",7670757.026,407908.816,581951.459927298,0.357735349055172,4.4088403989202,4,1
"1413",7670757.026,407918.779,582125.103005722,0.362610635531414,4.41441215489304,4,1
"1414",7670757.026,407928.742,797844.210642816,0.46387026195772,5.96036314542416,5.62912753361098,1
"1415",7670757.026,407938.706,979324.821206521,0.550556068906343,7.26188844994628,7,1
"1416",7670757.026,407948.669,979428.35914977,0.556127567453403,7.26720697509745,7,1
"1417",7670757.026,407958.632,1172138.50852496,0.596978932222743,8.41467747714825,7.6463623103273,1
"1418",7670757.026,407968.596,1277373.09139496,0.622551316744769,9.0429199909001,8,1
"1419",7670757.026,407978.559,1277231.70899555,0.628814904528384,9.04629323850596,8,1
"1420",7670757.026,407988.522,1039316.85151491,-0.344481588795533,7.58820344904017,6.91056754955086,1
"1421",7670757.026,407998.486,959783.346355026,-0.66602039469342,7.09434478308578,6.54102039469342,1
"1422",7670757.026,408008.449,959642.478646493,-0.660462537620783,7.08882918863729,6.53546253762078,1
"1423",7670757.026,408018.412,870283.128233633,0.600361850138272,6.47129064430097,6.07755110122564,1
"1424",7670757.026,408028.376,855424.054911805,0.815541053395816,6.36575132335313,6,1
"1425",7670757.026,408038.339,855897.370277571,0.814845126756473,6.3653138976318,6,1
"1426",7670757.026,408048.302,1265820.14684192,0.11011421537568,8.73754061114682,7.91260098210043,1
"1427",7670757.026,408058.266,1285265.10302222,0.0710872477905895,8.84983625003542,8,1
"1428",7670757.026,408068.229,1282465.72052854,0.0199531717169051,8.84947279259954,7.96953356521969,1
"1429",7670757.026,408078.192,1225676.02566662,-0.690560854069038,8.79605592452971,7.50349811893604,1
"1430",7670757.026,408088.156,1225565.85418977,-0.695423464808068,8.80079596621338,7.50905538835208,1
"1431",7670747.085,407540.172,586728.1875,-0.5,4.4721360206604,4,118
"1432",7670747.085,407550.135,596385.814695414,-0.20833415836683,4.5940296910667,4,116.250004950201
"1433",7670747.085,407560.099,636396.125,1,5.0990195274353,4,109
"1434",7670747.085,407570.062,636396.125,1,5.0990195274353,4,109
"1435",7670747.085,407580.025,633532.167010706,0.776686533473259,4.91236415542685,4,98.5787048954188
"1436",7670747.085,407589.989,626777.5,0.25,4.4721360206604,4,74
"1437",7670747.085,407599.952,626777.5,0.25,4.4721360206604,4,74
"1438",7670747.085,407609.915,594961.128682925,-0.050801927265527,4.2827767873989,3.59893076364596,86.4331463269751
"1439",7670747.085,407619.879,547448.625,-0.5,4,3,105
"1440",7670747.085,407629.842,547448.625,-0.5,4,3,105
"1441",7670747.085,407639.805,543691.718128762,-0.436953013622683,3.93593591727339,3,116.600645493426
"1442",7670747.085,407649.769,540000,-0.375,3.87298345565796,3,128
"1443",7670747.085,407659.732,540000,-0.375,3.87298345565796,3,128
"1444",7670747.085,407669.695,544526.449424955,-0.223077684641278,3.87298345565796,3.60768926143489,114.023146986998
"1445",7670747.085,407679.659,547448.625,-0.125,3.87298345565796,4,105
"1446",7670747.085,407689.622,547448.625,-0.125,3.87298345565796,4,105
"1447",7670747.085,407699.585,544809.694508613,0.23050128704376,3.87298345565796,4,75.8488944624117
"1448",7670747.085,407709.549,543737.0625,0.375,3.87298345565796,4,64
"1449",7670747.085,407719.512,543737.0625,0.375,3.87298345565796,4,64
"1450",7670747.085,407729.475,448600.097166441,-0.133951554352848,3.29423977600278,3.18567751303544,77.8434822783975
"1451",7670747.085,407739.439,426907.46875,-0.25,3.16227769851685,3,81
"1452",7670747.085,407749.402,426907.46875,-0.25,3.16227769851685,3,81
"1453",7670747.085,407759.365,404503.364389244,0.323517909827139,3.01336703217294,3,59.8945409183613
"1454",7670747.085,407769.329,402492.25,0.375,3,3,58
"1455",7670747.085,407779.292,404724.504280189,0.367149136702043,3.00971626092982,3.02093563546122,56.8066687787106
"1456",7670747.085,407789.255,509116.875,0,3.46410155296326,4,1
"1457",7670747.085,407799.219,509116.875,0,3.46410155296326,4,1
"1458",7670747.085,407809.182,501209.704830745,-0.015531153059204,3.40643729493056,3.87575077552637,1
"1459",7670747.085,407819.145,445477.28125,-0.125,3,3,1
"1460",7670747.085,407829.109,445477.28125,-0.125,3,3,1
"1461",7670747.085,407839.072,416513.299307801,-0.181890634281566,2.91938625291569,3,1
"1462",7670747.085,407849.035,318198.0625,-0.375,2.64575123786926,3,1
"1463",7670747.085,407858.999,318198.0625,-0.375,2.64575123786926,3,1
"1464",7670747.085,407868.962,320283.180835555,-0.0854720387029496,2.70619668140136,3,1
"1465",7670747.085,407878.925,324499.625,0.5,2.82842707633972,3,1
"1466",7670747.085,407888.889,324499.625,0.5,2.82842707633972,3,1
"1467",7670747.085,407898.852,444284.519803018,0.662824811399832,3.77132294763563,3.43419949706622,1
"1468",7670747.085,407908.816,600374.875,0.875,5,4,1
"1469",7670747.085,407918.779,600374.875,0.875,5,4,1
"1470",7670747.085,407928.742,809798.958285208,1.00937537125282,6.51051344368229,5.61250445503386,1
"1471",7670747.085,407938.706,990000,1.125,7.81024980545044,7,1
"1472",7670747.085,407948.669,990000,1.125,7.81024980545044,7,1
"1473",7670747.085,407958.632,1165078.0892658,1.20510226980219,8.8167072145794,7.64081815841754,1
"1474",7670747.085,407968.596,1263210.25,1.25,9.38083171844482,8,1
"1475",7670747.085,407978.559,1263210.25,1.25,9.38083171844483,8,1
"1476",7670747.085,407988.522,1027214.40135187,0.226808767622367,7.27983439769304,6.51172184381435,1
"1477",7670747.085,407998.486,946070.8125,-0.125,6.55743837356567,6,1
"1478",7670747.085,408008.449,946070.8125,-0.125,6.55743837356567,6,1
"1479",7670747.085,408018.412,907028.359206697,0.616513873488569,6.36008299299679,6,1
"1480",7670747.085,408028.376,900000,0.75,6.32455539703369,6,1
"1481",7670747.085,408038.339,900000,0.75,6.32455539703369,6,1
"1482",7670747.085,408048.302,1327840.22282211,-0.438445063394737,9.0252694209071,7.90151210143158,1
"1483",7670747.085,408058.266,1350000,-0.5,9.16515159606933,8,1
"1484",7670747.085,408068.229,1342743.99615869,-0.533801176152227,9.16809326184363,8,1
"1485",7670747.085,408078.192,1215833,-1.125,9.21954441070557,8,1
"1486",7670747.085,408088.156,1215833,-1.125,9.21954441070557,8,1
"1487",7670737.145,407540.172,586728.1875,-0.5,4.4721360206604,4,118
"1488",7670737.145,407550.135,596109.603066919,-0.216675906858863,4.59054348803516,4,116.300055441153
"1489",7670737.145,407560.099,636396.125,1,5.0990195274353,4,109
"1490",7670737.145,407570.062,636396.125,1,5.0990195274353,4,109
"1491",7670737.145,407580.025,633585.658903479,0.780857495495377,4.91585043182558,4,98.7733497897842
"1492",7670737.145,407589.989,626777.5,0.25,4.4721360206604,4,74
"1493",7670737.145,407599.952,626777.5,0.25,4.4721360206604,4,74
"1494",7670737.145,407609.915,595402.720765324,-0.0466269775791857,4.28540497957406,3.60449736322775,86.2605817399397
"1495",7670737.145,407619.879,547448.625,-0.5,4,3,105
"1496",7670737.145,407629.842,547448.625,-0.5,4,3,105
"1497",7670737.145,407639.805,543733.161767375,-0.437648505049172,3.93664262861428,3,116.472675070952
"1498",7670737.145,407649.769,540000,-0.375,3.87298345565796,3,128
"1499",7670737.145,407659.732,540000,-0.375,3.87298345565796,3,128
"1500",7670737.145,407669.695,544484.995314728,-0.224469018955594,3.87298345565796,3.60212392417762,114.151149743915
"1501",7670737.145,407679.659,547448.625,-0.125,3.87298345565796,4,105
"1502",7670737.145,407689.622,547448.625,-0.125,3.87298345565796,4,105
"1503",7670737.145,407699.585,544830.355667373,0.22771793653308,3.87298345565796,4,76.0771292042874
"1504",7670737.145,407709.549,543737.0625,0.375,3.87298345565796,4,64
"1505",7670737.145,407719.512,543737.0625,0.375,3.87298345565796,4,64
"1506",7670737.145,407729.475,449250.906862996,-0.130469935977823,3.29819882596006,3.19124810243548,77.7487822585968
"1507",7670737.145,407739.439,426907.46875,-0.25,3.16227769851685,3,81
"1508",7670737.145,407749.402,426907.46875,-0.25,3.16227769851685,3,81
"1509",7670737.145,407759.365,404639.035982361,0.320044881525972,3.0142687842363,3,60.0223483598442
"1510",7670737.145,407769.329,402492.25,0.375,3,3,58
"1511",7670737.145,407779.292,404132.682980496,0.369230578839681,3.00714025952054,3.01538512309419,57.1230479836314
"1512",7670737.145,407789.255,509116.875,0,3.46410155296326,4,1
"1513",7670737.145,407799.219,509116.875,0,3.46410155296326,4,1
"1514",7670737.145,407809.182,501562.954770312,-0.0148373044683519,3.40901342459885,3.88130156425318,1
"1515",7670737.145,407819.145,445477.28125,-0.125,3,3,1
"1516",7670737.145,407829.109,445477.28125,-0.125,3,3,1
"1517",7670737.145,407839.072,417219.145799026,-0.18050422081565,2.9213507939321,3,1
"1518",7670737.145,407849.035,318198.0625,-0.375,2.64575123786926,3,1
"1519",7670737.145,407858.999,318198.0625,-0.375,2.64575123786926,3,1
"1520",7670737.145,407868.962,320248.105174294,-0.0903424503831405,2.70517987393007,3,1
"1521",7670737.145,407878.925,324499.625,0.5,2.82842707633972,3,1
"1522",7670737.145,407888.889,324499.625,0.5,2.82842707633972,3,1
"1523",7670737.145,407898.852,442750.343505379,0.660739390139265,3.75924656271864,3.42863837370471,1
"1524",7670737.145,407908.816,600374.875,0.875,5,4,1
"1525",7670737.145,407918.779,600374.875,0.875,5,4,1
"1526",7670737.145,407928.742,807639.188904198,1.00798957164544,6.49493567137409,5.59587485974523,1
"1527",7670737.145,407938.706,990000,1.125,7.81024980545044,7,1
"1528",7670737.145,407948.669,990000,1.125,7.81024980545044,7,1
"1529",7670737.145,407958.632,1163564.51569368,1.20440977493235,8.80800625524004,7.63527819945878,1
"1530",7670737.145,407968.596,1263210.25,1.25,9.38083171844483,8,1
"1531",7670737.145,407978.559,1263210.25,1.25,9.38083171844482,8,1
"1532",7670737.145,407988.522,1028970.11407779,0.234420892488235,7.29546495964699,6.52279402543743,1
"1533",7670737.145,407998.486,946070.8125,-0.125,6.55743837356567,6,1
"1534",7670737.145,408008.449,946070.8125,-0.125,6.55743837356567,6,1
"1535",7670737.145,408018.412,907283.52510255,0.611667634693191,6.36137282901467,6,1
"1536",7670737.145,408028.376,900000,0.75,6.32455539703369,6,1
"1537",7670737.145,408038.339,900000,0.75,6.32455539703369,6,1
"1538",7670737.145,408048.302,1325348.64995083,-0.431524027641192,9.00954152662318,7.89043844422591,1
"1539",7670737.145,408058.266,1350000,-0.5,9.16515159606933,8,1
"1540",7670737.145,408068.229,1343487.83838797,-0.530336081208625,9.16779169981649,8,1
"1541",7670737.145,408078.192,1215833,-1.125,9.21954441070557,8,1
"1542",7670737.145,408088.156,1215833,-1.125,9.21954441070557,8,1
"1543",7670727.204,407530.209,573486.772392086,-0.435251798561151,4.35242839168302,4,116.238848920863
"1544",7670727.204,407540.172,572770.541414346,-0.431749554484853,4.34595338040614,4,116.143587881988
"1545",7670727.204,407550.135,577646.653137272,-0.174456324456324,4.44112298197744,3.97882057882058,113.890248490248
"1546",7670727.204,407560.099,601040.019436708,0.954854763020507,4.88444185075049,3.87961270138802,104.064120756909
"1547",7670727.204,407570.062,599396.02646195,0.952755593690186,4.87446438894045,3.87401491650716,103.834611576794
"1548",7670727.204,407580.025,597044.798233691,0.740438939232937,4.69007161478674,3.86841393147783,93.4974952644328
"1549",7670727.204,407589.989,593900.267308631,0.215706139366659,4.24665951882716,3.86282455746664,68.1014559710654
"1550",7670727.204,407599.952,592561.116353706,0.214309286515742,4.23747544072735,3.85723714606297,67.8611972807075
"1551",7670727.204,407609.915,566090.036398449,-0.0141106410222562,4.10005197871193,3.51988013834253,82.6751458668849
"1552",7670727.204,407619.879,525902.464918182,-0.365294434067493,3.89479493450772,3,106.231593745669
"1553",7670727.204,407629.842,525120.836246164,-0.360407728862781,3.89097841707175,3,106.276272193255
"1554",7670727.204,407639.805,528596.612567282,-0.29387639596589,3.86965114651535,3,117.910658183066
"1555",7670727.204,407649.769,532666.118673768,-0.225620742911453,3.85056359924077,3,129.877910660542
"1556",7670727.204,407659.732,532426.149231074,-0.220732954920467,3.84983000672538,3,129.939357138143
"1557",7670727.204,407669.695,537563.770142248,-0.0802934401668504,3.86338058123395,3.4877931266624,113.451611412882
"1558",7670727.204,407679.659,541005.017492657,0.0156095307240446,3.87298345565796,3.81252062570127,102.187809385519
"1559",7670727.204,407689.622,540813.148176123,0.0197964174218374,3.87298345565796,3.80693811010422,102.104071651563
"1560",7670727.204,407699.585,537988.041687292,0.252152469771371,3.85470415650146,3.94052616294419,66.6433417815091
"1561",7670727.204,407709.549,536666.327353805,0.349470331991288,3.84616179034762,4,51.133047323609
"1562",7670727.204,407719.512,536473.244003284,0.348773183288232,3.8454293605652,4,50.7816843772688
"1563",7670727.204,407729.475,429626.681699266,-0.110675957521236,3.20722678894155,3.19680419243487,61.1435935344629
"1564",7670727.204,407739.439,402884.234022305,-0.222376775436929,3.04813268719495,3,63.3211362796346
"1565",7670727.204,407749.402,402276.906425731,-0.22167843706686,3.04524700522195,3,62.8741997227906
"1566",7670727.204,407759.365,371292.90788437,0.398134458884173,2.96776308130479,2.78981064081156,46.4122802964801
"1567",7670727.204,407769.329,367321.70885076,0.464154417831049,2.95920937566799,2.76225488578387,44.4485284896806
"1568",7670727.204,407779.292,367621.88953544,0.462564105102667,2.9622539087573,2.76649571972622,43.6793655822426
"1569",7670727.204,407789.255,482578.067696405,0.0933372824415389,3.34858694568195,3.7511005801559,1
"1570",7670727.204,407799.219,481982.535660071,0.0954317752814921,3.34599479266944,3.74551526591602,1
"1571",7670727.204,407809.182,475595.709057713,0.0833754100416477,3.29943140071942,3.65596763228587,1
"1572",7670727.204,407819.145,429971.316032334,-0.0253859455749088,2.95442380118569,3,1
"1573",7670727.204,407829.109,429645.76280827,-0.0232945132696636,2.95346691277169,3,1
"1574",7670727.204,407839.072,409068.220416958,-0.0753187887348113,2.87434640420022,2.94016276045964,1
"1575",7670727.204,407849.035,336168.208359115,-0.269109872485348,2.59033218373139,2.71762632662759,1
"1576",7670727.204,407858.999,336523.375655072,-0.267017028578972,2.58923686509809,2.71204540954392,1
"1577",7670727.204,407868.962,342533.282033973,-0.0672735492898252,2.72467312794111,2.89425920059137,1
"1578",7670727.204,407878.925,355130.325294779,0.350447489307778,3.01856050426375,3.29910502138444,1
"1579",7670727.204,407888.889,355700.319836307,0.347664526008013,3.02209862174183,3.30467094798398,1
"1580",7670727.204,407898.852,496816.182645012,0.585637041045983,4.18716348046918,4.1274478097589,1
"1581",7670727.204,407908.816,689985.51385543,0.914478156701494,5.78429358683008,5.2633010144478,1
"1582",7670727.204,407918.779,691562.328507501,0.915172825735425,5.79809424303603,5.28553042353361,1
"1583",7670727.204,407928.742,900810.916753292,0.939848364848365,7.02981102530549,6.37051117051117,1
"1584",7670727.204,407938.706,1089297.46573906,0.958730446835192,8.13105511216549,7.33253910632962,1
"1585",7670727.204,407948.669,1090962.80789355,0.955941899374971,8.13643541665442,7.33811620125006,1
"1586",7670727.204,407958.632,1192654.24036951,0.78837510147778,8.6895259449746,7.75696154074622,1
"1587",7670727.204,407968.596,1251291.9086871,0.682464095253181,9.00566140675949,8,1
"1588",7670727.204,407978.559,1251101.81344052,0.673412006969745,8.99967751260531,8,1
"1589",7670727.204,407988.522,988182.894056337,-0.145498917548908,7.18744923837315,6.53389920004224,1
"1590",7670727.204,407998.486,891664.681136685,-0.445210971995802,6.52937039009497,6,1
"1591",7670727.204,408008.449,890836.160417987,-0.450087286815566,6.5289429583836,6,1
"1592",7670727.204,408018.412,869964.841571897,0.552612733321013,6.35790762790019,6,1
"1593",7670727.204,408028.376,865560.351655314,0.75,6.32455539703369,6,1
"1594",7670727.204,408038.339,865060.19325202,0.75,6.32455539703369,6,1
"1595",7670727.204,408048.302,1292145.48113148,-0.0550792362169904,8.87062823047697,7.8793735025642,1
"1596",7670727.204,408058.266,1319166.73709508,-0.100645493426263,9.0320103220605,8,1
"1597",7670727.204,408068.229,1316097.38464369,-0.121960616720898,9.03062127600512,8,1
"1598",7670727.204,408078.192,1260338.110813,-0.714517661967369,9.03705214079409,8,1
"1599",7670727.204,408088.156,1260940.94102408,-0.708957600438252,9.03458024820509,8,1
"1600",7670717.264,407530.209,458911.75,0.125,3.31662487983704,4,101
"1601",7670717.264,407540.172,458911.75,0.125,3.31662487983704,4,101
"1602",7670717.264,407550.135,438259.076153389,0.213865421424328,3.31662487983704,3.82226915715134,95.1348821859943
"1603",7670717.264,407560.099,342709.78125,0.625,3.31662487983704,3,68
"1604",7670717.264,407570.062,342709.78125,0.625,3.31662487983704,3,68
"1605",7670717.264,407580.025,355187.324604366,0.44933850560678,3.17941279068212,3,57.6008395319214
"1606",7670717.264,407589.989,387104.625,0,2.82842707633972,3,31
"1607",7670717.264,407599.952,387104.625,0,2.82842707633972,3,31
"1608",7670717.264,407609.915,394941.014365294,0.144138049382553,3.01607475396359,3,62.5181867983183
"1609",7670717.264,407619.879,407492.34375,0.375,3.31662487983704,3,113
"1610",7670717.264,407629.842,407492.34375,0.375,3.31662487983704,3,113
"1611",7670717.264,407639.805,451163.608064331,0.435960074979044,3.52390504079121,3,125.679695595641
"1612",7670717.264,407649.769,497041.25,0.5,3.74165749549866,3,139
"1613",7670717.264,407659.732,497041.25,0.5,3.74165749549866,3,139
"1614",7670717.264,407669.695,506519.585765378,0.57387548676655,3.81927164935348,3,110.040809187512
"1615",7670717.264,407679.659,513078.9375,0.625,3.87298345565796,3,90
"1616",7670717.264,407689.622,513078.9375,0.625,3.87298345565796,3,90
"1617",7670717.264,407699.585,510328.011501076,0.364631252763789,3.78180165372124,3.69431665929656,28.205817322606
"1618",7670717.264,407709.549,509116.875,0.25,3.74165749549866,4,1
"1619",7670717.264,407719.512,509116.875,0.25,3.74165749549866,4,1
"1620",7670717.264,407729.475,356833.198308764,-0.0491134190048116,2.86752344848987,3.20236421598717,1
